id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
210,2026-06-19,11:00,177,Calça Slim,Calça,Verde,GG,4,128.31,0.0,513.24,Cartão de Crédito,Física,515.0,13
211,2026-09-07,10:45,109,Jaqueta Social,Jaqueta,Preta,GG,1,38.6,1.93,"R$ 36,67",Cartão de Crédito,Física,416.0,4
212,2026-08-21,10:30,170,Blusa Casual,Blusa,Vermelha,P,4,144.13,86.48,490.04,Dinheiro,Física,183.0,7
213,2026-03-12,18:45,134,Calça Casual,Calça,Vermelha,M,1,149.43,7.47,141.96,Cartão de Crédito,Online,322.0,11
214,2026-08-25,21:15,62,Blusa X,Blusa,Verde,M,4,221.2,0.0,884.8,Cartão de Débito,Online,102.0,12
215,2026-05-01,16:45,61,Vestido Social,Vestido,Azul,P,2,77.96,0.0,155.92,Cartão de Crédito,Online,381.0,7
216,2026-07-19,16:15,108,Calça Premium,Calça,Azul,M,0,79.58,0.0,79.58,PIX,Física,149.0,1
217,2026-06-02,09:45,133,Jaqueta Slim,Jaqueta,Verde,GG,1,122.97,12.3,110.67,PIX,Online,199.0,4
218,2026-07-09,14:30,47,Calça Social,Calça,Vermelha,GG,1,108.69,5.43,103.26,Cartão de Crédito,Física,93.0,23
219,2026-03-07,13:15,34,Acessório Básica,Acessório,Rosa,GG,3,95.07,0.0,285.21,Crediário,Física,342.0,15
220,2026-07-25,15:30,162,Bermuda Esporte,Bermuda,Vermelha,M,4,27.56,0.0,110.24,Dinheiro,Online,422.0,23
221,2026-06-05,17:15,82,Acessório Premium,Acessório,Verde,P,1,84.17,8.42,75.75,Cartão de Crédito,Física,463.0,6
222,2026-06-11,11:30,49,Camiseta Básica,Camiseta,Cinza,G,4,318.74,127.5,1147.46,Cartão de Débito,Online,456.0,15
223,2026-06-23,10:30,24,Camiseta Esporte,Camiseta,Rosa,P,2,115.6,0.0,231.2,Cartão De Débito,Física,218.0,7
224,2026-06-07,10:15,8212,Vestido Casual,Vestido,Branca,GG,1,36.53,0.0,36.53,Cartão de Crédito,Física,439.0,11
225,2026-04-20,17:00,19,Vestido Slim,Vestido,Verde,P,4,286.2,57.24,1087.56,Cartão de Débito,Online,528.0,16
226,2026-08-04, 18:30 ,26,Calça Premium,Calça,Azul,P,2,318.11,0.0,636.22,Cartão de Crédito,Física,524.0,25
227,2026-06-03,15:30,133,Jaqueta Slim,Jaqueta,Verde,GG,3,122.97,36.89,332.02,Cartão de Débito,Online,350.0,19
228,2026-09-07,10:30,120,Acessório Social,Acessório,Preta,GG,2,277.54,27.75,527.33,Crediário,Online,531.0,25
229,2026-04-22,12:00,30,Jaqueta X,Jaqueta,Preta,GG,1,73.7,0.0,73.7,Cartão de Crédito,Física,532.0,21
230,2026-05-31,11:30,23,Jaqueta Esporte,Jaqueta,Vermelha,P,2,166.11,16.61,315.61,PIX,Online,124.0,4
231,2026-08-03,10:45,86,Acessório X,Acessório,Rosa,M,4,318.79,63.76,1211.4,PIX,Física,194.0,17
232,2026-05-05,10:15,154,Blusa X,Blusa,Azul,M,2,290.09,87.03,493.15,Dinheiro,Online,,13
233,2026-04-16,16:30,52,Acessório Premium,Acessório,Azul,M,2,80.96,0.0,161.92,Cartão de Crédito,Física,9.0,14
234,2026-09-04,10:15,139,Jaqueta Casual,Jaqueta,Branca,M,3,270.43,0.0,"R$ 811,29",Cartão de Débito,Física,354.0,3
235,2026-06-10,19:45,38,Acessório Básica,Acessório,Preta,M,4,180.55,0.0,722.2,CREDIÁRIO,Física,194.0,21
236,07-05-2026, 20:45 ,16,Camiseta Social,Camiseta,Cinza,GG,1,331.58,0.0,331.58,PIX,Online,226.0,5
237,2026-05-04,14:00,93,Blusa Social,Blusa,Cinza,GG,2,343.23,68.65,617.81,Cartão de Crédito,Online,123.0,21
238,2026-03-14,15:00,82,Acessório Premium,Acessório,Verde,P,2,84.17,25.25,143.09,PIX,Online,514.0,21
239,2026-03-06,19:00,100,Blusa X,Blusa,Rosa,P,4,160.64,0.0,642.56,Cartão de Débito,Física,93.0,15
240,2026-04-12,16:15,167,Blusa Social,Blusa,Azul,GG,3,64.79,0.0,194.37,Cartão de Débito,Física,434.0,24
241,2026-07-04,11:30,92,Acessório Casual,Acessório,Rosa,GG,3,97.33,14.6,277.39,Cartão de Crédito,Online,571.0,18
242,2026-05-08,16:45,103,Acessório Premium,Acessório,Verde,G,2,179.71,53.91,305.51,CARTÃO DE DÉBITO,Online,,6
243,2026-04-23,13:45,131,Blusa Slim,Blusa,Vermelha,P,1,278.74,0.0,278.74,Cartão de Crédito,Online,297.0,11
244,2026-05-21,09:30,107,Jaqueta X,Jaqueta,Vermelha,GG,3,105.29,0.0,315.87,PIX,Física,87.0,15
245,2026-05-20,18:00,71,Jaqueta Básica,Jaqueta,Azul,GG,2,341.23,102.37,580.09,Cartão de Débito,Física,536.0,14
246,2026-05-12,20:45,164,Acessório Social,Acessório,Vermelha,M,2,151.35,0.0,302.7,Dinheiro,Física,590.0,17
247,2026-03-30,14:30,7,Bermuda Slim,Bermuda,Branca,P,1,145.46,0.0,145.46,Cartão de Crédito,Física,591.0,17
248,2026-03-05,13:30,154,Blusa X,Blusa,Azul,M,3,290.09,0.0,870.27,PIX,Física,295.0,4
249,2026-08-09,13:15,130,Blusa Casual,Blusa,Branca,GG,2,234.73,0.0,"469,46",Cartão de Crédito,Online,299.0,21
250,2026-04-16,11:45,47,Calça Social,Calça,Vermelha,GG,4,108.69,65.21,369.55,Cartão de Débito,Online,34.0,20
251,2026-09-19,13:45,135,Blusa Slim,Blusa,Vermelha,M,4,306.42,0.0,1225.68,Cartão de Débito,Física,85.0,22
252,17-06-2026,16:15,159,Camiseta Esporte,Camiseta,Preta,M,2,150.94,30.19,271.69,Cartão de Débito,Online,,3
253,2026-08-28,10:15,67,Blusa Slim,Blusa,Preta,GG,1,275.2,13.76,261.44,PIX,Online,340.0,17
254,2026-09-17,13:15,66,Vestido Social,Vestido,Azul,GG,3,203.85,61.16,550.39,Pix,Online,477.0,15
255,2026-08-04,17:45,168,Calça Básica,Calça,Cinza,M,2,218.06,0.0,436.12,PIX,Física,304.0,4
256,2026-04-26,12:45,100,Blusa X,Blusa,Rosa,P,1,160.64,8.03,152.61,Cartão de Débito,Física,530.0,11
257,2026-07-20,11:15,2,Blusa Casual,Blusa,Preta,GG,1,73.53,3.68,"R$ 69,85",CARTÃO DE DÉBITO,Física,15.0,22
258,2026-04-26,13:30,36,Vestido Casual,Vestido,Preta,GG,3,28.02,0.0,84.06,Dinheiro,Online,65.0,18
259,2026-04-25,17:45,131,Blusa Slim,Blusa,Vermelha,P,4,278.74,0.0,1114.96,PIX,Física,117.0,14
260,2026-07-13,20:45,158,Calça Casual,Calça,Branca,GG,1,37.57,0.0,37.57,Crediário,Online,104.0,4
261,2026-05-20,11:30,127,Bermuda X,Bermuda,Preta,P,1,40.62,4.06,36.56,Cartão de Crédito,Online,594.0,21
262,2026-09-01,18:00,11,Blusa X,Blusa,Verde,M,1,185.54,0.0,185.54,Cartão de Débito,Online,159.0,15
263,2026-06-20,15:15,5,Bermuda Casual,Bermuda,Preta,M,2,252.59,75.78,429.4,PIX,Online,451.0,24
264,2026-03-14,12:30,10,Jaqueta Esporte,Jaqueta,Azul,GG,2,344.13,0.0,688.26,Dinheiro,Online,234.0,5
265,2026-09-11,16:30,110,Calça Premium,Calça,Branca,GG,1,154.18,0.0,"154,18",Cartão de Crédito,Física,,17
266,2026-03-07,12:15,180,Camiseta Casual,Camiseta,Azul,GG,4,104.16,41.66,374.98,Dinheiro,Online,542.0,16
267,2026-05-07,15:30,71,Jaqueta Básica,Jaqueta,Azul,GG,4,341.23,136.49,1228.43,Dinheiro,Online,449.0,17
268,2026-05-20,21:45,164,Acessório Social,Acessório,Vermelha,M,3,151.35,45.4,408.65,Cartão de Crédito,Física,502.0,2
269,2026-04-09,13:45,56,Acessório Social,Acessório,Vermelha,M,2,170.32,17.03,323.61,Cartão de Crédito,Física,181.0,11
270,2026-05-13,09:45,151,Acessório Casual,Acessório,Branca,GG,4,299.55,59.91,1138.29,Cartão de Débito,Física,180.0,6
271,2026-07-15,19:15,154,Blusa X,Blusa,Azul,M,2,290.09,58.02,522.16,Cartão De Crédito,Online,133.0,8
272,2026-03-04,10:00,28,Blusa Premium,Blusa,Vermelha,M,2,251.27,0.0,502.54,PIX,Física,143.0,19
273,2026-04-25,09:00,94,Calça X,Calça,Cinza,GG,4,281.93,0.0,1127.72,Cartão de Débito,Online,508.0,20
274,2026-04-01,10:30,66,Vestido Social,Vestido,Azul,GG,2,203.85,20.39,387.31,PIX,Online,176.0,23
275,2026-07-13,17:00,136,Blusa Slim,Blusa,Verde,GG,3,184.09,55.23,497.04,CARTÃO DE CRÉDITO,Física,121.0,8
276,2026-06-30,10:00,138,Vestido Casual,Vestido,Branca,GG,3,108.94,0.0,326.82,Cartão de Crédito,Física,105.0,21
277,2026-04-23,18:45,140,Jaqueta Slim,Jaqueta,Verde,G,3,207.04,62.11,559.01,PIX,Online,384.0,3
278,2026-06-02,12:15,167,Blusa Social,Blusa,Azul,GG,4,64.79,0.0,259.16,Crediário,Física,190.0,7
279,2026-09-10,11:30,10,Jaqueta Esporte,Jaqueta,Azul,GG,2,344.13,103.24,585.02,Cartão de Crédito,Física,181.0,13
280,2026-06-21,13:00,161,Acessório Slim,Acessório,Verde,P,-1,265.0,13.25,251.75,Cartão de Crédito,Física,573.0,11
281,2026-06-15,14:30,90,Acessório Básica,Acessório,Rosa,M,4,276.24,110.5,"994,46",Cartão de Crédito,Online,493.0,13
282,2026-08-07,12:45,69,Jaqueta Premium,Jaqueta,Azul,G,1,266.09,13.3,252.79,PIX,Online,260.0,1
283,2026-04-06,20:45,104,Jaqueta Premium,Jaqueta,Verde,P,3,187.44,84.35,477.97,Cartão de Débito,Física,420.0,12
284,2026-08-23,11:45,64,Acessório Slim,Acessório,Preta,M,4,175.19,0.0,700.76,Cartão de Débito,Física,297.0,6
285,2026-04-10,10:15,58,Vestido Premium,Vestido,Verde,M,3,252.14,0.0,756.42,Cartão de Crédito,Física,98.0,9
286,2026-04-07,17:30  ,75,Calça Premium,Calça,Branca,G,3,338.8,0.0,1016.4,pix,Física,203.0,19
287,2026-05-01,20:15,154,Blusa X,Blusa,Azul,M,4,290.09,0.0,1160.36,Cartão de Crédito,Online,193.0,10
288,2026-09-16,20:15,61,Vestido Social,Vestido,Azul,P,3,77.96,0.0,233.88,Crediário,Física,585.0,12
289,2026-07-12,11:30,116,Bermuda Casual,Bermuda,Branca,P,4,311.15,124.46,1120.14,CARTÃO DE CRÉDITO,Física,37631.0,20
290,2026-05-08,12:15,139,Jaqueta Casual,Jaqueta,Branca,M,1,270.43,0.0,270.43,cartão de crédito,Física,580.0,7
291,2026-03-22, 17:30,111,Camiseta Básica,Camiseta,Vermelha,M,2,145.87,43.76,247.98,Cartão de Crédito,Física,584.0,10
292,21/06/2026,14:30,124,Vestido Slim,Vestido,Cinza,M,2,190.83,0.0,381.66,PIX,Online,328.0,1
293,2026-07-14,13:00,114,Jaqueta Slim,Jaqueta,Azul,M,1,280.98,0.0,280.98,PIX,Online,72.0,3
294,2026-07-03,14:00,26,Calça Premium,Calça,Azul,P,1,318.11,15.91,302.2,Dinheiro,Física,439.0,7
295,2026-06-07,14:00,66,Vestido Social,Vestido,Azul,GG,2,203.85,0.0,407.7,Crediário,Física,551.0,22
296,2026-08-30,10:30,146,Bermuda Slim,Bermuda,Cinza,P,3,171.6,51.48,463.32,Dinheiro,Online,354.0,25
297,2026-06-08,21:00,155,Blusa Slim,Blusa,Preta,G,4,221.97,1622.1598711598042,843.49,Cartão de Crédito,Online,76.0,22
298,2026-07-16,21:30,77,Blusa Casual,Blusa,Verde,P,3,121.34,54.6,309.42,PIX,Física,320.0,15
299,2026-08-21,18:15,37,Calça Slim,Calça,Preta,G,3,108.74,0.0,326.22,Cartão de Crédito,Online,124.0,25
300,2026-04-23,19:00,87,Camiseta Básica,Camiseta,Branca,M,2,174.19,17.42,330.96,Cartão de Crédito,Online,588.0,19
301,2026-07-07,16:45,155,Blusa Slim,Blusa,Preta,G,4,221.97,0.0,887.88,Cartão de Débito,Física,578.0,6
302,11-05-2026,13:45,120,Acessório Social,Acessório,Preta,GG,4,277.54,111.02,999.14,PIX,Física,397.0,21
303,2026-03-09,15:00,115,Jaqueta Casual,Jaqueta,Azul,G,2,237.18,0.0,474.36,Dinheiro,Física,103.0,15
304,2026-08-31,15:45,79,Blusa X,Blusa,Azul,P,2,320.08,32.01,608.15,Cartão de Débito,Online,,12
305,2026-05-24,13:30,66,Vestido Social,Vestido,Azul,GG,4,203.85,81.54,733.86,PIX,Online,103.0,3
306,2026-03-10,19:45,28,Blusa Premium,Blusa,Vermelha,M,2,251.27,0.0,502.54,Cartão de Débito,Física,33.0,14
307,2026-06-13,11:45,96,Camiseta Esporte,Camiseta,Azul,G,1,98.46,9.85,88.61,Dinheiro,Física,539.0,16
308,2026-09-19,13:00,31,Camiseta Slim,Camiseta,Verde,M,2,153.72,0.0,307.44,PIX,Online,17.0,8
309,2026-04-13,10:15,165,Bermuda Casual,Bermuda,Branca,GG,3,90.52,0.0,271.56,Cartão de Débito,Física,,7
310,2026-08-24,16:00,25,Jaqueta Básica,Jaqueta,Vermelha,G,2,94.73,9.47,179.99,PIX,Online,429.0,1
311,2026-06-05,18:30,15,Vestido Básica,Vestido,Preta,GG,2,47.4,9.48,85.32,Cartão de Débito,Online,154.0,23
312,2026-07-31,20:15,22,Calça X,Calça,Vermelha,M,1,316.01,0.0,316.01,Cartão de Débito,Física,60.0,10
313,2026-04-14,20:30,166,Bermuda Básica,Bermuda,Vermelha,P,4,284.79,0.0,1139.16,PIX,Online,316.0,7
314,2026-03-19,17:00,17,Bermuda Social,Bermuda,Preta,P,1,90.49,0.0,90.49,PIX,Física,568.0,23
315,2026-05-24,09:30,46,Vestido Slim,Vestido,Vermelha,G,2,74.33,14.87,133.79,Dinheiro,Online,125.0,11
316,2026-05-13,18:30,44,Calça Básica,Calça,Rosa,GG,4,51.2,0.0,204.8,Dinheiro,Online,183.0,17
317,2026-05-16,18:15,2,Blusa Casual,Blusa,Preta,GG,2,73.53,0.0,147.06,PIX,Física,80.0,1
318,2026-05-11,11:30,157,Blusa Esporte,Blusa,Cinza,GG,4,126.53,0.0,506.12,Cartão de Crédito,Física,384.0,12
319,2026-04-30,17:30,2,Blusa Casual,Blusa,Preta,GG,1,73.53,141.40940061693726,73.53,Cartão de Débito,Online,534.0,24
320,2026-09-18,17:45,147,Calça X,Calça,Preta,M,3,262.04,78.61,707.51,Cartão de Crédito,Online,293.0,5
321,2026-07-28,13:45  ,112,Camiseta Casual,Camiseta,Branca,GG,2,264.38,0.0,528.76,Cartão de Débito,Física,115.0,20
322,2026-04-16,10:30,160,Jaqueta Premium,Jaqueta,Verde,GG,4,181.49,72.6,653.36,Cartão de Crédito,Online,,14
323,03-05-2026,11:15,95,Vestido X,Vestido,Vermelha,GG,2,146.94,44.08,249.8,PIX,Física,7.0,3
324,2026-08-30,10:30,148,Vestido X,Vestido,Branca,GG,1,89.73,8.97,80.76,PIX,Online,235.0,12
325,2026-05-17,19:00,11,Blusa X,Blusa,Verde,M,3,185.54,83.49,473.13,Cartão de Crédito,Física,430.0,7
326,2026-07-19,10:45,147,Calça X,Calça,Preta,M,3,262.04,0.0,786.12,Cartão de Crédito,Física,146.0,4
327,2026-05-17,14:00,23,Jaqueta Esporte,Jaqueta,Vermelha,P,3,166.11,24.92,473.41,Cartão de Crédito,Física,70.0,20
328,2026-04-29,21:00,99,Vestido X,Vestido,Preta,P,2,72.13,0.0,144.26,Cartão de Crédito,Online,121.0,1
329,2026-09-03,15:30,128,Acessório Casual,Acessório,Verde,G,2,182.31,0.0,364.62,Cartão de Débito,Online,594.0,21
330,2026-09-11,09:45,105,Camiseta Básica,Camiseta,Rosa,G,2,253.97,0.0,507.94,Cartão de Débito,Física,361.0,7
331,2026-05-19,16:15,164,Acessório Social,Acessório,Vermelha,M,4,151.35,60.54,544.86,Cartão de Crédito,Online,443.0,23
332,2026-07-28,10:15,15,Vestido Básica,Vestido,Preta,GG,1,47.4,7.11,40.29,PIX,Online,506.0,1
333,2026-09-01,09:30,136,Blusa Slim,Blusa,Verde,GG,4,184.09,0.0,736.36,Cartão de Débito,Online,,24
334,2026-07-09,09:00,20,Jaqueta Casual,Jaqueta,Preta,P,3,137.0,20.55,390.45,PIX,Física,213.0,1
335,2026-04-02,10:45,124,Vestido Slim,Vestido,Cinza,M,3,190.83,85.87,486.62,Cartão de Débito,Física,345.0,14
336,2026-06-14, 12:45,50,Blusa Slim,Blusa,Branca,M,4,266.9,53.38,1014.22,PIX,Online,317.0,5
337,2026-07-26,13:00,154,Blusa X,Blusa,Azul,M,2,290.09,58.02,522.16,Cartão de Crédito,Online,93.0,8
338,2026-04-12,16:15,134,Calça Casual,Calça,Vermelha,M,4,149.43,59.77,537.95,Cartão de Débito,Física,17.0,2
339,2026-08-16,14:30,58,Vestido Premium,Vestido,Verde,M,3,252.14,0.0,756.42,PIX,Online,554.0,2
340,2026-08-01,10:30,3,Acessório Casual,Acessório,Preta,P,2,164.95,0.0,329.9,Cartão de Débito,Online,528.0,11
341,2026-07-06,16:45,68,Bermuda Esporte,Bermuda,Branca,P,2,140.69,0.0,281.38,Dinheiro,Online,231.0,8
342,2026-04-10,19:45,97,Jaqueta X,Jaqueta,Vermelha,M,2,233.22,0.0,466.44,Cartão de Crédito,Física,230.0,12
343,2026-06-22,09:30,9,Jaqueta Premium,Jaqueta,Rosa,P,2,251.41,0.0,502.82,Crediário,Física,291.0,17
344,2026-03-05,17:00,92,Acessório Casual,Acessório,Rosa,GG,2,97.33,0.0,194.66,Cartão de Débito,Física,213.0,20
345,2026-06-18,12:00,44983,Jaqueta Slim,Jaqueta,Verde,G,2,207.04,62.11,351.97,Cartão de Débito,Física,539.0,15
346,2026-04-14,09:45,131,Blusa Slim,Blusa,Vermelha,P,4,278.74,0.0,1114.96,Crediário,Física,414.0,17
347,2026-07-14,11:30,139,Jaqueta Casual,Jaqueta,Branca,M,3,270.43,0.0,811.29,Cartão de Crédito,Online,197.0,2
348,2026-05-11,10:45,6,Camiseta Casual,Camiseta,Vermelha,G,1,266.01,0.0,266.01,Cartão De Débito,Online,474.0,18
349,2026-05-19,14:15,162,Bermuda Esporte,Bermuda,Vermelha,M,3,27.56,0.0,82.68,PIX,Online,322.0,24
350,2026-07-16,21:00,97,Jaqueta X,Jaqueta,Vermelha,M,1,233.22,0.0,233.22,Cartão de Débito,Online,73.0,7
351,2026-03-31,11:30,25,Jaqueta Básica,Jaqueta,Vermelha,G,2,94.73,28.42,161.04,Crediário,Física,123.0,14
352,2026-04-14,15:15,64,Acessório Slim,Acessório,Preta,M,2,175.19,17.52,332.86,Crediário,Física,50.0,18
353,2026-06-20,19:30,166,Bermuda Básica,Bermuda,Vermelha,P,4,284.79,0.0,1139.16,Cartão de Débito,Online,,22
354,2026-04-17,19:00,108,Calça Premium,Calça,Azul,M,4,79.58,15.92,302.4,PIX,Online,599.0,23
355,2026-06-22,19:45,144,Calça Slim,Calça,Cinza,M,4,196.89,0.0,787.56,Cartão de Débito,Física,365.0,18
356,2026-06-20, 15:15 ,105,Camiseta Básica,Camiseta,Rosa,G,2,253.97,0.0,507.94,Cartão de Crédito,Online,342.0,1
357,2026-09-10,16:15,158,Calça Casual,Calça,Branca,GG,2,37.57,11.27,"R$ 63,87",Cartão de Débito,Online,,21
358,2026-06-21,21:00,120,Acessório Social,Acessório,Preta,GG,3,277.54,0.0,832.62,PIX,Online,120.0,13
359,2026-08-17,19:00,56,Acessório Social,Acessório,Vermelha,M,1,170.32,8.52,161.8,Cartão de Débito,Física,261.0,11
360,2026-06-02,13:15,47,Calça Social,Calça,Vermelha,GG,4,108.69,0.0,434.76,Cartão de Débito,Física,304.0,20
361,2026-08-22,10:45,40,Bermuda X,Bermuda,Verde,G,4,167.87,33.57,637.91,Cartão de Débito,Física,108.0,7
362,2026-06-30,09:30,27,Vestido Casual,Vestido,Preta,GG,1,324.09,48.61,275.48,Dinheiro,Online,440.0,24
363,2026-08-04,15:00,39,Jaqueta Slim,Jaqueta,Verde,M,1,247.63,37.14,210.49,Cartão de Crédito,Online,,5
364,2026-08-04,20:15,88,Bermuda Social,Bermuda,Azul,M,3,185.4,83.43,472.77,Crediário,Online,503.0,23
365,2026-07-02,20:15,170,Blusa Casual,Blusa,Vermelha,P,1,144.13,7.21,136.92,Cartão de Débito,Online,185.0,2
366,2026-05-26,14:45,83,Vestido X,Vestido,Azul,P,3,40.75,18.34,103.91,Cartão de Crédito,Online,29.0,5
367,2026-06-13,18:00,78,Blusa Social,Blusa,Rosa,P,3,91.57,0.0,274.71,crediário,Online,94.0,10
368,2026-07-13,13:45,21,Vestido Esporte,Vestido,Vermelha,GG,2,168.25,0.0,336.5,Cartão de Crédito,Física,,19
369,2026-07-30, 18:45,8,Camiseta Slim,Camiseta,Vermelha,G,1,189.75,9.49,180.26,Cartão de Crédito,Online,,1
370,2026-05-10,20:00,50,Blusa Slim,Blusa,Branca,M,1,266.9,40.03,226.87,Cartão de Crédito,Online,13.0,6
371,2026-05-30,14:45,138,Vestido Casual,Vestido,Branca,GG,1,108.94,0.0,108.94,DINHEIRO,Física,491.0,9
372,2026-09-01,14:30,157,Blusa Esporte,Blusa,Cinza,GG,4,126.53,0.0,506.12,Cartão de Débito,Online,83.0,25
373,2026-08-25,09:45,163,Calça Premium,Calça,Rosa,M,1,308.62,46.29,262.33,Cartão de Débito,Física,135.0,21
374,2026-04-16,16:00,32,Blusa Premium,Blusa,Branca,P,3,283.49,0.0,850.47,Cartão de Débito,Física,321.0,15
375,2026-08-19,09:15,83,Vestido X,Vestido,Azul,P,4,40.75,8.15,154.85,Cartão de Crédito,Online,239.0,6
376,2026-04-30,20:30,93,Blusa Social,Blusa,Cinza,GG,2,343.23,102.97,583.49,Dinheiro,Física,578.0,16
377,2026-05-12,13:15,155,Blusa Slim,Blusa,Preta,G,3,221.97,99.89,566.02,PIX,Online,144.0,14
378,2026-03-18,12:15,75,Calça Premium,Calça,Branca,G,3,338.8,101.64,914.76,Cartão de Crédito,Física,152.0,5
379,2026-09-16,13:30,174,Vestido Social,Vestido,Vermelha,P,3,168.54,0.0,505.62,Cartão de Débito,Online,46.0,12
380,2026-03-10,13:30,102,Jaqueta Slim,Jaqueta,Azul,P,1,161.01,24.15,136.86,Crediário,Online,,14
381,2026-07-08,17:15,68,Bermuda Esporte,Bermuda,Branca,P,1,140.69,257.0485582273879,133.66,Crediário,Online,176.0,21
382,30/03/26,12:45,24,Camiseta Esporte,Camiseta,Rosa,P,2,115.6,0.0,231.2,Cartão de Débito,Online,482.0,15
383,2026-05-21,20:30,2,Blusa Casual,Blusa,Preta,GG,1,73.53,0.0,73.53,Cartão de Crédito,Física,361.0,24
384,2026-09-25,12:15,86,Acessório X,Acessório,Rosa,M,1,318.79,0.0,"R$ 318,79",Crediário,Online,384.0,3
385,2026-07-05,10:45,109,Jaqueta Social,Jaqueta,Preta,GG,4,38.6,0.0,154.4,PIX,Física,244.0,20
386,2026-05-11,19:45,45,Bermuda Esporte,Bermuda,Cinza,P,1,153.95,0.0,153.95,Cartão de Crédito,Online,538.0,25
387,2026-04-13,21:15,167,Blusa Social,Blusa,Azul,GG,3,64.79,0.0,194.37,Cartão de Débito,Física,127.0,12
388,2026-05-10, 16:00 ,59,Blusa Social,Blusa,Cinza,M,1,268.88,0.0,268.88,Cartão de Débito,Online,435.0,10
389,2026-06-17,14:00,62,Blusa X,Blusa,Verde,M,3,221.2,99.54,564.06,PIX,Online,21.0,5
390,2026-09-12,21:00,112,Camiseta Casual,Camiseta,Branca,GG,1,264.38,0.0,264.38,Cartão de Débito,Física,31.0,24
391,2026-05-16,13:15,140,Jaqueta Slim,Jaqueta,Verde,G,2,207.04,0.0,414.08,Dinheiro,Online,216.0,2
392,2026-05-24,16:30,162,Bermuda Esporte,Bermuda,Vermelha,M,2,27.56,8.27,46.85,Cartão de Crédito,Online,335.0,19
393,2026-04-07,12:15,124,Vestido Slim,Vestido,Cinza,M,1,190.83,0.0,190.83,Crediário,Física,442.0,22
394,2026-06-29,13:45,68,Bermuda Esporte,Bermuda,Branca,P,4,140.69,28.14,534.62,Crediário,Física,460.0,24
395,14-06-2026,09:45  ,27,Vestido Casual,Vestido,Preta,GG,4,324.09,0.0,1296.36,Cartão de Crédito,Online,24.0,1
396,2026-09-24,18:45,167,Blusa Social,Blusa,Azul,GG,4,64.79,25.92,233.24,Cartão de Débito,Física,110.0,15
397,2026-08-22,19:15,26,Calça Premium,Calça,Azul,P,4,318.11,63.62,1208.82,Dinheiro,Online,537.0,15
398,2026-07-15,11:15  ,48,Vestido Casual,Vestido,Branca,GG,1,36.53,0.0,36.53,Crediário,Online,190.0,22
399,2026-07-16,15:45,33,Camiseta Casual,Camiseta,Verde,M,1,36.66,5.5,31.16,Crediário,Online,439.0,5
400,2026-07-07,10:00,109,Jaqueta Social,Jaqueta,Preta,GG,2,38.6,0.0,77.2,Cartão de Crédito,Física,71.0,8
401,2026-03-31,12:15,12,Vestido Social,Vestido,Preta,P,2,206.86,0.0,413.72,Dinheiro,Física,534.0,2
402,04/07/26,12:15,23,Jaqueta Esporte,Jaqueta,Vermelha,P,2,166.11,0.0,332.22,Cartão de Débito,Física,226.0,8
403,2026-08-16,16:15,163,Calça Premium,Calça,Rosa,M,2,308.62,61.72,555.52,Cartão de Crédito,Online,477.0,14
404,2026-05-14,14:45,12,Vestido Social,Vestido,Preta,P,3,206.86,0.0,620.58,Cartão de Débito,Online,90.0,1
405,2026-06-21,11:45,129,Camiseta Esporte,Camiseta,Rosa,GG,3,343.01,51.45,"977,58",Cartão de Débito,Online,141.0,10
406,2026-07-20,09:45,143,Acessório Esporte,Acessório,Rosa,G,4,129.11,0.0,516.44,cartão de débito,Online,448.0,15
407,2026-05-20,14:00,62,Blusa X,Blusa,Verde,M,2,221.2,66.36,376.04,PIX,Física,534.0,4
408,2026-05-08,16:00,135,Blusa Slim,Blusa,Vermelha,M,2,306.42,0.0,612.84,Crediário,Física,373.0,16
409,2026-04-25,11:00,163,Calça Premium,Calça,Rosa,M,2,308.62,30.86,586.38,Cartão de Débito,Online,13.0,6
410,2026-06-11,21:30,119,Jaqueta Slim,Jaqueta,Branca,GG,3,329.55,98.86,889.79,Cartão de Crédito,Online,8.0,2
411,2026-08-02,14:30,118,Acessório Social,Acessório,Verde,GG,3,151.68,0.0,455.04,Cartão de Crédito,Física,233.0,10
412,2026-06-03,10:15,69,Jaqueta Premium,Jaqueta,Azul,G,4,266.09,106.44,957.92,PIX,Física,90328.0,5
413,2026-06-28,10:30,62,Blusa X,Blusa,Verde,M,2,221.2,0.0,442.4,Dinheiro,Online,569.0,14
414,2026-05-18,19:00,24,Camiseta Esporte,Camiseta,Rosa,P,1,115.6,0.0,115.6,PIX,Online,595.0,10
415,2026-07-01,14:30,149,Blusa Slim,Blusa,Rosa,P,3,118.24,53.21,301.51,PIX,Online,516.0,25
416,2026-03-18,12:30,57,Blusa X,Blusa,Rosa,P,4,36.77,0.0,147.08,PIX,Online,14.0,11
417,2026-09-02,20:00,52,Acessório Premium,Acessório,Azul,M,3,80.96,0.0,242.88,Cartão de Débito,Online,384.0,6
418,2026-03-02,09:30,9,Jaqueta Premium,Jaqueta,Rosa,P,3,251.41,0.0,754.23,Cartão de Crédito,Online,140.0,3
419,2026-05-23,11:15,95,Vestido X,Vestido,Vermelha,GG,3,146.94,66.12,374.7,PIX,Física,545.0,1
